system,order,num_pips,num_flat_exponents,jit,run,batch_size,run_per_sample,throughput
A2BC,3,50,84,1.8759098909795284,0.0000727589830057,32,2.2737182189302986e-6,439808.2364271433
A2BC,3,50,84,1.876084170071408,0.0000713543070014,64,1.1149110468977596e-6,896932.5425400533
A2BC,3,50,84,1.873556387028657,0.0000716946959728,128,5.60114812287793e-7,1785348.2501480237
A2BC,3,50,84,1.873751149047166,0.0000727841989137,256,2.843132770067314e-7,3517246.9275021725
A2BC,3,50,84,1.875166804995388,0.0000785918729379,512,1.5349975183198693e-7,6514668.512914271
A2BC,3,50,84,1.8844982230803,0.0000794845710042,1024,7.762165137137345e-8,12883003.41892489
A2BC,3,50,84,1.9038294539786875,0.0001606997039634,2048,7.846665232591478e-8,12744267.40988586
A2BC,3,50,84,1.926742393989116,0.0002593667740002,4096,6.332196630864929e-8,15792308.077195764
A2BC,3,50,84,1.9095659910235556,0.0004485870050266,8192,5.475915588704084e-8,18261786.2492774
A2BC,3,50,84,1.971219243016094,0.0007938720269594,16384,4.8454103207973285e-8,20638087.051324207
A2BC,4,120,210,1.9247163119725883,0.0000417307220632,1,0.0000417307220632,23963.16072568848
A2BC,4,120,210,1.8880327630322429,0.0001021915950113,2,0.0000510957975056,19571.08116158741
A2BC,4,120,210,1.881919032079168,0.0001013125829631,4,0.0000253281457407,39481.769026213165
A2BC,4,120,210,1.873119724914432,0.0001022286579245,8,0.0000127785822405,78255.94273088114
A2BC,4,120,210,1.8776803850196304,0.0001008439569268,16,6.302747307927347e-6,158660.9697555603
A2BC,4,120,210,1.8794132790062577,0.000101991378935,32,3.187230591720436e-6,313752.0085925788
A2BC,4,120,210,1.879384309984744,0.0001010139649733,64,1.5783432027092205e-6,633575.7636764322
A2BC,4,120,210,1.8916515880264344,0.0001021201229887,128,7.978134608492838e-7,1253425.8308144936
A2BC,4,120,210,1.8755487350281328,0.0001042882170295,256,4.073758477716183e-7,2454735.609560773
A2BC,4,120,210,1.8866422759601849,0.0001484675330575,512,2.899756505030382e-7,3448565.416665985
A2BC,4,120,210,1.8951401179656384,0.0001958455689018,1024,1.912554383807219e-7,5228609.489312162
A2BC,4,120,210,1.912576514063403,0.000287209493923,2048,1.4023901070459033e-7,7130683.502228013
A2BC,4,120,210,1.9294293550774453,0.0005151043289806,4096,1.2575789281754626e-7,7951787.180871689
A2BC,4,120,210,1.934947233996354,0.000883696364006,8192,1.0787309130932955e-7,9270152.43433108
A2BC,4,120,210,1.9789068950340152,0.0016028256509453,16384,9.78287140469547e-8,10221947.714860398
A2BC,5,256,462,1.935462033026852,0.0000425646189833,1,0.0000425646189833,23493.69086076405
A2BC,5,256,462,1.863708414952271,0.000081020166981,2,0.0000405100834905,24685.21202218924
A2BC,5,256,462,1.8845093620475384,0.000081451702048,4,0.000020362925512,49108.85714382373
A2BC,5,256,462,1.9051943530794235,0.0000814468810567,8,0.000010180860132,98223.5279755466
A2BC,5,256,462,1.8907563020475209,0.0000822523549431,16,5.140772183949594e-6,194523.3058804236
A2BC,5,256,462,1.8942593859974293,0.0000829986379249,32,2.593707435153192e-6,385548.49573500064
A2BC,5,256,462,1.894210804020986,0.0000831177589716,64,1.298714983931859e-6,769991.8861123018
A2BC,5,256,462,1.8885986590757968,0.0001601461120881,128,1.2511415006883908e-6,799270.1060989422
A2BC,5,256,462,1.8867706070886925,0.0002055597470607,256,8.02967761956097e-7,1245380.010729093
A2BC,5,256,462,1.8916901369811967,0.0002495134159689,512,4.87330890564408e-7,2051993.8697951983
A2BC,5,256,462,1.902094003977254,0.0003425284110708,1024,3.34500401436344e-7,2989533.034059159
A2BC,5,256,462,1.917276366031729,0.0004446492530405,2048,2.171138930862071e-7,4605877.522554214
A2BC,5,256,462,1.929137115017511,0.0009789136090548,4096,2.389925803356619e-7,4184230.316252972
A2BC,5,256,462,1.940028690034524,0.0017251736070029,8192,2.105924813236016e-7,4748507.609174212
A2BC,5,256,462,1.954516067984514,0.0032780078880023,16384,2.0007372363295418e-7,4998157.588322557
A2BC,6,502,924,1.9466824150877076,0.0000441778620006,1,0.0000441778620006,22635.771735292423
A2BC,6,502,924,1.8843252760125324,0.0001079205839196,2,0.0000539602919598,18532.14583688295
A2BC,6,502,924,1.8842346250312405,0.0001072244639508,4,0.0000268061159877,37304.91953621528
A2BC,6,502,924,1.9020144620444623,0.000107517846045,8,0.0000134397307556,74406.25248989313
A2BC,6,502,924,1.902111412025988,0.0001080071079777,16,6.750444248609711e-6,148138.39847739728
A2BC,6,502,924,1.9077213410055265,0.0001093526990152,32,3.4172718442277983e-6,292631.0945057314
A2BC,6,502,924,1.8902418169891464,0.0001116296320687,64,1.744213001074968e-6,573324.4732057923
A2BC,6,502,924,1.8956610800232736,0.0003043230440234,128,2.3775237814334105e-6,420605.67713736993
A2BC,6,502,924,1.905550290015526,0.0003466773559339,256,1.3542084216169314e-6,738438.7691268343
A2BC,6,502,924,1.9100474240258336,0.0002755798799917,512,5.382419531088089e-7,1857900.5115155785
A2BC,6,502,924,1.9096631039865315,0.0004586665329989,1024,4.479165361317428e-7,2232558.790162363
A2BC,6,502,924,1.9393251390429211,0.0008277847858844,2048,4.041917899826331e-7,2474073.0138110104
A2BC,6,502,924,1.945128133054823,0.0018465189390117,4096,4.508102878446607e-7,2218227.992934753
A2BC,6,502,924,1.9627671799389643,0.0032219037920003,8192,3.932988027344209e-7,2542596.094998185
A2BC,6,502,924,1.9692783819045871,0.005343191590975,16384,3.261225336288476e-7,3066332.120239433
A2BC,7,918,1716,1.9560768000083044,0.0000444358289241,1,0.0000444358289241,22504.362452792357
A2BC,7,918,1716,1.895076641929336,0.0001516840070253,2,0.0000758420035126,13185.305683980894
A2BC,7,918,1716,1.898526463075541,0.0001517431070096,4,0.0000379357767524,26360.34070229533
A2BC,7,918,1716,1.9117385919671503,0.0001521278129657,8,0.0000190159766207,52587.359563237165
A2BC,7,918,1716,1.90544956503436,0.000153835418052,16,9.614713628252504e-6,104007.25790329676
A2BC,7,918,1716,1.90706556790974,0.0001561169249471,32,4.878653904597741e-6,204974.57281353365
A2BC,7,918,1716,1.9029152849689128,0.0002311599460663,64,3.6118741572863656e-6,276864.57402804674
A2BC,7,918,1716,1.909743556985632,0.0002436371030053,128,1.903414867229003e-6,525371.5399711062
A2BC,7,918,1716,1.9315435219323265,0.0002832695750985,256,1.106521777728631e-6,903732.7779058364
A2BC,7,918,1716,1.9247075619641687,0.0004230536390095,512,8.262766386906151e-7,1210248.4242864242
A2BC,7,918,1716,1.9273800289956853,0.0007659321639221,1024,7.479806288301916e-7,1336933.0186584585
A2BC,7,918,1716,1.948216649005189,0.0014146957119228,2048,6.907693905873202e-7,1447661.1349986997
A2BC,7,918,1716,1.944102021981962,0.0032593351140385,4096,7.957361118258177e-7,1256698.024808122
A2BC,7,918,1716,1.9523451789282265,0.0052562635149806,8192,6.416337298560393e-7,1558521.5575003603
A2BC,7,918,1716,2.002330155926757,0.0078053808528929,16384,4.764026399470822e-7,2099064.774517366
A2BC,8,1589,3003,1.981942715938203,0.0000453316610073,1,0.0000453316610073,22059.63729935872
A2BC,8,1589,3003,1.9025294809835032,0.0001964995210291,2,0.0000982497605145,10178.141857673962
A2BC,8,1589,3003,1.8992835599929092,0.0001971894820453,4,0.0000492973705113,20285.057592878467
A2BC,8,1589,3003,1.9117876129457727,0.0001992329308995,8,0.0000249041163624,40154.00448047193
A2BC,8,1589,3003,1.9271877539576965,0.0002006498780101,16,0.0000125406173756,79740.89074298031
A2BC,8,1589,3003,1.902683438034728,0.0002421219219686,32,7.566310061520198e-6,132164.8190292486
A2BC,8,1589,3003,1.9092136139515787,0.0001981390119763,64,3.09592206212983e-6,323005.5472753255
A2BC,8,1589,3003,1.9341586959781123,0.0002908095440361,128,2.271949562782538e-6,440150.6161850108
A2BC,8,1589,3003,1.9490397069603205,0.0004629138270393,256,1.808257136872271e-6,553018.693862142
A2BC,8,1589,3003,1.946066307951696,0.0007485688709421,512,1.4620485760588054e-6,683971.8025618998
A2BC,8,1589,3003,1.9656297330511732,0.0013874664310133,1024,1.354947686536434e-6,738035.8739577879
A2BC,8,1589,3003,1.9888292830437424,0.0018559759570052,2048,9.062382602564866e-7,1103462.5703366094
A2BC,8,1589,3003,1.9849385280394929,0.0039997075600549,4096,9.764911035290425e-7,1024074.8700996828
A2BC,8,1589,3003,1.992884645005688,0.0068202366379555,8192,8.325484177191811e-7,1201131.3440959542
A2BC,8,1589,3003,2.024258264922537,0.0132401026580482,16384,8.081117345000166e-7,1237452.640900835
A2BCD,3,168,286,1.9344574979040767,0.000042115952936,1,0.000042115952936,23743.971827482743
A2BCD,3,168,286,1.8963894409826023,0.0001168759260326,2,0.0000584379630163,17112.163880875483
A2BCD,3,168,286,1.8782700130250305,0.000116409152979,4,0.0000291022882447,34361.55918702132
A2BCD,3,168,286,1.8902659029699864,0.0001176922779995,8,0.0000147115347499,67973.87335834847
A2BCD,3,168,286,1.895412423997186,0.0001182590130483,16,7.391188315523323e-6,135296.24159348675
A2BCD,3,168,286,1.9071607859805224,0.0001165353510295,32,3.641729719674913e-6,274594.78791008884
A2BCD,3,168,286,1.904525713995099,0.0001173366639995,64,1.833385374993668e-6,545439.0624248618
A2BCD,3,168,286,1.892166583915241,0.0001185900709824,128,9.264849295504972e-7,1079348.371575963
A2BCD,3,168,286,1.8916617959039288,0.0001210346500156,256,4.727916016236122e-7,2115096.7922566794
A2BCD,3,168,286,1.902131713926792,0.0002014874320011,512,3.935301406272629e-7,2541101.422132652
A2BCD,3,168,286,1.9344060360454025,0.0002532072800677,1024,2.472727344411396e-7,4044117.5298202494
A2BCD,3,168,286,1.9287305820034817,0.0003613152159377,2048,1.7642344528212562e-7,5668180.883787078
A2BCD,3,168,286,1.9571502859471368,0.0006410396090941,4096,1.5650381081400158e-7,6389620.768969387
A2BCD,3,168,286,2.0015151109546423,0.0010995646649971,8192,1.3422420227016117e-7,7450221.220069086
A2BCD,3,168,286,2.0168606460792944,0.0021872957820305,16384,1.335019398212012e-7,7490527.86303553
A2BCD,4,561,1001,1.980364294955507,0.0000436826840741,1,0.0000436826840741,22892.366190282493
A2BCD,4,561,1001,1.88940222596284,0.000110549238976,2,0.000055274619488,18091.485916357567
A2BCD,4,561,1001,1.9001898400019852,0.0001119388720253,4,0.0000279847180063,35733.78869758676
A2BCD,4,561,1001,1.9203408668981865,0.0001122438709717,8,0.0000140304838714,71273.37939026799
A2BCD,4,561,1001,1.9143718540435657,0.0001130979820154,16,7.068623875966296e-6,141470.25185482766
A2BCD,4,561,1001,1.9311783390585333,0.0001150065810652,32,3.5939556582889053e-6,278244.94653785
A2BCD,4,561,1001,1.9012026180280373,0.0001153093479806,64,1.8017085621977455e-6,555028.721615325
A2BCD,4,561,1001,1.9145680019864808,0.000193027604022,128,1.5080281564223697e-6,663117.5921624631
A2BCD,4,561,1001,1.937761761015281,0.0002183006809791,256,8.527370350748242e-7,1172694.463671622
A2BCD,4,561,1001,1.9181156570557505,0.0003119567049434,512,6.092904393426579e-7,1641253.3915333792
A2BCD,4,561,1001,1.9587431370746344,0.0004992214470403,1024,4.875209443753192e-7,2051193.92620422
A2BCD,4,561,1001,1.95008106098976,0.0008824956299504,2048,4.309060693117317e-7,2320691.378511466
A2BCD,4,561,1001,1.9632174560101705,0.0018967193959979,4096,4.6306625878855814e-7,2159518.170501411
A2BCD,4,561,1001,2.018127260962501,0.0024048625369323,8192,2.9356232140287374e-7,3406431.708337795
A2BCD,4,561,1001,2.020763906999491,0.006888676794013,16384,4.2045146447833306e-7,2378395.806614042
A2BCD,5,1632,3003,2.0017773810541257,0.0000455757679883,1,0.0000455757679883,21941.484348785045
A2BCD,5,1632,3003,1.8965404949849471,0.0001964757180539,2,0.0000982378590269,10179.374936552844
A2BCD,5,1632,3003,1.9056773510528728,0.0001972907329909,4,0.0000493226832477,20274.6471633996
A2BCD,5,1632,3003,1.930530873942189,0.0001994482690934,8,0.0000249310336366,40110.651430388185
A2BCD,5,1632,3003,1.927547084982507,0.0002009688820689,16,0.0000125605551293,79614.31558596856
A2BCD,5,1632,3003,1.9327996019274,0.0002420877099502,32,7.565240935946349e-6,132183.4966614858
A2BCD,5,1632,3003,1.9197686759289356,0.0001985418810509,64,3.10221689142054e-6,322350.1241211052
A2BCD,5,1632,3003,1.938606936018914,0.0002917603550013,128,2.279377773447777e-6,438716.219684552
A2BCD,5,1632,3003,1.9954088389640676,0.0004615714410319,256,1.8030134415312204e-6,554627.0354760882
A2BCD,5,1632,3003,1.9811461929930372,0.0007462816120823,512,1.4575812735984074e-6,686068.0897273382
A2BCD,5,1632,3003,2.012834415072575,0.0013962908280082,1024,1.3635652617267624e-6,733371.5723541105
A2BCD,5,1632,3003,2.003233755007386,0.00183408228599,2048,8.955479912060582e-7,1116634.7418782923
A2BCD,5,1632,3003,1.9841949549736453,0.0048332560330163,4096,1.1799941486856368e-6,847461.8294623516
A2BCD,5,1632,3003,2.0576605319511145,0.0069053284199908,8192,8.429355981434128e-7,1186330.251329432
A2BCD,5,1632,3003,2.0712440819479525,0.0138022191070485,16384,8.424205997954459e-7,1187055.492520977
A2BCD,6,4264,8008,2.0026025490369648,0.0000502276050392,1,0.0000502276050392,19909.37053874022
A2BCD,6,4264,8008,1.9526069100247696,0.0004504631130257,2,0.0002252315565128,4439.875191036162
A2BCD,6,4264,8008,1.974297248059884,0.0004488053231034,4,0.0001122013307758,8912.550261971961
A2BCD,6,4264,8008,1.9677058140514416,0.0002399330779444,8,0.000029991634743,33342.63065575489
A2BCD,6,4264,8008,1.966498541994952,0.000274099627044,16,0.0000171312266902,58372.9360471861
A2BCD,6,4264,8008,1.9739981159800664,0.0002322916619013,32,7.259114434418734e-6,137757.85035961814
A2BCD,6,4264,8008,1.985434367088601,0.0003487583269597,64,5.449348858746817e-6,183508.16325420013
A2BCD,6,4264,8008,1.987645717104897,0.0005337735579814,128,4.170105921730283e-6,239802.06229032055
A2BCD,6,4264,8008,1.9826951359864324,0.0010695981020107,256,4.178117585979635e-6,239342.23473165656
A2BCD,6,4264,8008,1.9912317560520023,0.0017752861360786,512,3.4673557345286097e-6,288404.2124786342
A2BCD,6,4264,8008,2.01654946396593,0.0024714382370002,1024,2.4135139033205634e-6,414333.639687834
A2BCD,6,4264,8008,2.0022215909557417,0.004537377094035,2048,2.2155161591967955e-6,451362.0881747647
A2BCD,6,4264,8008,2.019659327925183,0.0090535613229731,4096,2.210342119866482e-6,452418.6509464001
A2BCD,6,4264,8008,2.09644091501832,0.017762383935973,8192,2.16825975780921e-6,461199.3541818029
A2BCD,6,4264,8008,2.123573314980604,0.035526477737003,16384,2.168364119690125e-6,461177.15697256016
A2BCD,7,10208,19448,2.11481990898028,0.0000521004379261,1,0.0000521004379261,19193.69663298929
A2BCD,7,10208,19448,2.009926291066222,0.0002068651779554,2,0.0001034325889777,9668.13274117329
A2BCD,7,10208,19448,2.0079859000397846,0.0002107636909931,4,0.0000526909227482,18978.601015908607
A2BCD,7,10208,19448,2.0076480449642986,0.0002143688959768,8,0.0000267961119971,37318.84685764133
A2BCD,7,10208,19448,2.019668463966809,0.0002932284899288,16,0.0000183267806205,54564.95719048556
A2BCD,7,10208,19448,2.033848320948892,0.0003809084580279,32,0.0000119033893133,84009.68612161581
A2BCD,7,10208,19448,2.023315762053244,0.0006573050810256,64,0.000010270391891,97367.26802739856
A2BCD,7,10208,19448,2.0247132730437443,0.001155707651982,128,9.02896603111003e-6,110754.65303052634
A2BCD,7,10208,19448,2.0402837080182508,0.0019055267340736,256,7.443463804975181e-6,134346.0553044678
A2BCD,7,10208,19448,2.036773765925318,0.0037437622420256,512,7.312035628956437e-6,136760.8215747601
A2BCD,7,10208,19448,2.044424926978536,0.0057499981729779,1024,5.615232590798769e-6,178087.01310763508
A2BCD,7,10208,19448,2.06541695992928,0.0105878075050422,2048,5.169827883321432e-6,193430.03724091785
A2BCD,7,10208,19448,2.0592632569605485,0.0215080358999548,4096,5.250985327137414e-6,190440.4483539382
A2BCD,7,10208,19448,2.161289533949457,0.0429118779320269,8192,5.238266349124388e-6,190902.8547521561
A2BCD,7,10208,19448,2.1936419850680977,0.0859624096630141,16384,5.246729105408577e-6,190594.9363707672
A2BCD,8,22734,43758,2.264306857949123,0.0000525927059352,1,0.0000525927059352,19014.04352975018
A2BCD,8,22734,43758,2.106909463996999,0.0003128199699567,2,0.0001564099849783,6393.453718048861
A2BCD,8,22734,43758,2.0575543669983745,0.0003463732450036,4,0.0000865933112509,11548.236065282825
A2BCD,8,22734,43758,2.0617194990627468,0.0003923112909542,8,0.0000490389113692,20391.969806785764
A2BCD,8,22734,43758,2.070389778004028,0.0005141386110335,16,0.0000321336631895,31120.012495921357
A2BCD,8,22734,43758,2.1047278449404985,0.0007479165559634,32,0.0000233723923738,42785.52165325182
A2BCD,8,22734,43758,2.068092716042884,0.0013734899900155,64,0.0000214607810939,46596.6264517713
A2BCD,8,22734,43758,2.074861781089566,0.0025258039979962,128,0.0000197328437343,50676.93300887291
A2BCD,8,22734,43758,2.0879403819562867,0.0039442962489556,256,0.0000154074072224,64903.84693284187
A2BCD,8,22734,43758,2.0790229180129245,0.0061845681980485,512,0.0000120792347618,82786.70128685095
A2BCD,8,22734,43758,2.108443170087412,0.0119084536149166,1024,0.0000116293492333,85989.33439328571
A2BCD,8,22734,43758,2.123354893992655,0.0240670482120476,2048,0.0000117514883847,85095.60382958791
A2BCD,8,22734,43758,2.1515226420015097,0.0480367933700326,4096,0.0000117277327563,85267.97299828203
A2BCD,8,22734,43758,2.243244105949998,0.0962599579140078,8192,0.0000117504831437,85102.88366548199
A2BCD,8,22734,43758,2.307343257009052,0.1934392966369632,16384,0.0000118065976951,84698.40557138
A3,3,7,20,1.8617428300203755,0.0000397177010308,1,0.0000397177010308,25177.690904670748
A3,3,7,20,1.8487313919467847,0.0000567353740334,2,0.0000283676870167,35251.375954987154
A3,3,7,20,1.8402396099409088,0.0000565610949415,4,0.0000141402737353,70719.98878614484
A3,3,7,20,1.8502999470802024,0.0000566536679398,8,7.081708492478356e-6,141208.86238993355
A3,3,7,20,1.8558115439955143,0.0000570227099815,16,3.563919373846147e-6,280589.9615290145
A3,3,7,20,1.848225970985368,0.0000574287280905,32,1.7946477528312245e-6,557212.4103030284
A3,3,7,20,1.8700881979893893,0.0000568959820084,64,8.889997188816779e-7,1124859.748277486
A3,3,7,20,1.8529929139185697,0.0000572585919871,128,4.473327498999424e-7,2235472.364193491
A3,3,7,20,1.8427425749832764,0.0000568058999488,256,2.218980466750509e-7,4506574.145127142
A3,3,7,20,1.8669495689682665,0.0000574040840147,512,1.1211735159122329e-7,8919226.023514826
A3,3,7,20,1.8543405350064857,0.00005834292504,1024,5.6975512734425135e-8,17551399.75064745
A3,3,7,20,1.854256071033888,0.0000624005349818,2048,3.046901122161216e-8,32820231.438645564
A3,3,7,20,1.856242273002863,0.0001086414339952,4096,2.6523787596488547e-8,37702006.03372306
A3,3,7,20,1.884797524078749,0.0001567375590093,8192,1.9133002808757736e-8,52265711.2422662
A3,3,7,20,1.9080402029212564,0.0002967987749725,16384,1.8115159605258667e-8,55202384.17936484
A3,4,11,35,1.8957070829346776,0.0000414128190604,1,0.0000414128190604,24147.112480779742
A3,4,11,35,1.8487537590553984,0.000061657146085,2,0.0000308285730425,32437.44037781244
A3,4,11,35,1.8464051929768173,0.0000611232731025,4,0.0000152808182756,65441.52164901062
A3,4,11,35,1.855266218073666,0.0000610420029843,8,7.630250373040325e-6,131057.29839917994
A3,4,11,35,1.8564772249665111,0.0000616973330033,16,3.8560833127121445e-6,259330.4964919594
A3,4,11,35,1.867006807005964,0.0000609185859793,32,1.903705811855616e-6,525291.2470888877
A3,4,11,35,1.872647266020067,0.0000600265800021,64,9.379153125337324e-7,1066194.3425345607
A3,4,11,35,1.8740482949651776,0.000060836700024,128,4.752867189381504e-7,2103993.148039407
A3,4,11,35,1.8663827669806776,0.0000606060259742,256,2.3674228896197746e-7,4224002.41369892
A3,4,11,35,1.873342182021588,0.0000610441699391,512,1.192268944123498e-7,8387369.350924045
A3,4,11,35,1.881244161981158,0.0000634582290658,1024,6.197092682214135e-8,16136599.067979634
A3,4,11,35,1.8673363330308348,0.0001051266319118,2048,5.133136323820509e-8,19481267.141873147
A3,4,11,35,1.8592484790133312,0.0001448608549544,4096,3.5366419666615914e-8,28275409.538951684
A3,4,11,35,1.874636107007973,0.0002106288849608,8192,2.5711533808703283e-8,38893051.16684649
A3,4,11,35,1.925243295961991,0.0004258197849849,16384,2.5989977110896236e-8,38476370.93842428
A3,5,16,56,1.9171369120012969,0.000041726942989,1,0.000041726942989,23965.330991598563
A3,5,16,56,1.844925215933472,0.0000646396439988,2,0.0000323198219994,30940.764463935087
A3,5,16,56,1.8619187719887125,0.00006484331307,4,0.0000162108282675,61687.16264822909
A3,5,16,56,1.8511109879473224,0.0000646539248991,8,8.081740612396971e-6,123735.7208007953
A3,5,16,56,1.8616204619174823,0.0000652883580187,16,4.080522376170847e-6,245066.66250373505
A3,5,16,56,1.86696173902601,0.0000650730750057,32,2.0335335939307697e-6,491754.84633476107
A3,5,16,56,1.864418701035902,0.0000640776540385,64,1.0012133443524362e-6,998788.1260679552
A3,5,16,56,1.8805571959819645,0.0000640659190248,128,5.005149923817953e-7,1997942.1500269368
A3,5,16,56,1.8510014800122008,0.0000642204351024,256,2.508610746190243e-7,3986270.095983093
A3,5,16,56,1.8764193300157783,0.0000657418160699,512,1.2840198451158358e-7,7788041.624152519
A3,5,16,56,1.8748136390931904,0.0000679376079933,1024,6.634532030602714e-8,15072653.133444214
A3,5,16,56,1.872686229995452,0.0001441199969267,2048,7.037109224938833e-8,14210380.541715868
A3,5,16,56,1.872271536034532,0.0001889729780377,4096,4.613598096625537e-8,21675056.62730823
A3,5,16,56,1.8577365860110149,0.0002932260530069,8192,3.5794195923699595e-8,27937490.26047804
A3,5,16,56,1.9089264810318127,0.0005630337951006,16384,3.436485565799785e-8,29099496.58895967
A3,6,23,84,1.8877347690286117,0.0000422381949611,1,0.0000422381949611,23675.25413718432
A3,6,23,84,1.8610882420325647,0.0000717853859532,2,0.0000358926929766,27860.8239468427
A3,6,23,84,1.8678247410571205,0.0000713525810278,4,0.0000178381452569,56059.63992299319
A3,6,23,84,1.863717669970356,0.0000718457450857,8,8.980718135717326e-6,111349.66991368849
A3,6,23,84,1.859714653110132,0.0000726887959754,16,4.543049748463091e-6,220116.4537848829
A3,6,23,84,1.87645722203888,0.000072784160031,32,2.2745050009689294e-6,439656.1008105079
A3,6,23,84,1.8701880940934643,0.000071314500994,64,1.1142890780320158e-6,897433.1883124389
A3,6,23,84,1.8858459850307556,0.0000715112600009,128,5.586817187577253e-7,1789927.907831998
A3,6,23,84,1.872659271932207,0.0000721005899831,256,2.816429296217393e-7,3550595.079177208
A3,6,23,84,1.8745863479562104,0.0000735694360919,512,1.4369030486705016e-7,6959411.777469975
A3,6,23,84,1.8796831059735268,0.0000768729539122,1024,7.507124405492504e-8,13320679.743476223
A3,6,23,84,1.8857200820930304,0.0001602681709919,2048,7.825594286714476e-8,12778582.218320489
A3,6,23,84,1.881597120896913,0.0002181927689816,4096,5.3269718989668044e-8,18772391.125133503
A3,6,23,84,1.894940807018429,0.000374093704042,8192,4.5665735356692494e-8,21898256.8043426
A3,6,23,84,1.9189722340088335,0.0007331557350698,16384,4.474827484557409e-8,22347230.22174579
A3,7,31,120,1.888773674960248,0.0000423799609998,1,0.0000423799609998,23596.057580235865
A3,7,31,120,1.8598900199867785,0.0000798994639189,2,0.0000399497319594,25031.45705743112
A3,7,31,120,1.8513286669040097,0.0000786219920264,4,0.0000196554980066,50876.35020305808
A3,7,31,120,1.8680092779686677,0.0000798868669662,8,9.985858370782808e-6,100141.61656106167
A3,7,31,120,1.8728439289843664,0.0000799309379654,16,4.995683622837532e-6,200172.8042641746
A3,7,31,120,1.8728778960648924,0.0000808798780199,32,2.5274961881223133e-6,395648.47009439167
A3,7,31,120,1.8812111329752952,0.0000787897220579,64,1.2310894071561052e-6,812288.6885283691
A3,7,31,120,1.869322514045052,0.000079213849036,128,6.188581955939299e-7,1615879.061018625
A3,7,31,120,1.873307267087512,0.000080307548982,256,3.13701363211294e-7,3187745.1527886693
A3,7,31,120,1.8730208600172773,0.0000821994439465,512,1.6054578895818848e-7,6228752.597556038
A3,7,31,120,1.875302869011648,0.0001579532809555,1024,1.542512509331573e-7,6482929.596683379
A3,7,31,120,1.8867321029538289,0.000211826601997,2048,1.0343095800635637e-7,9668285.195023958
A3,7,31,120,1.901295849005692,0.0003046642750268,4096,7.438092652023442e-8,13444306.85100383
A3,7,31,120,1.9024866570252923,0.0005127047440037,8192,6.258602832076576e-8,15978007.022187162
A3,7,31,120,1.9172768810531124,0.0009756713110255,16384,5.955025091708421e-8,16792540.494789295
A3,8,41,165,1.8980198160279544,0.0000420949700055,1,0.0000420949700055,23755.80740092732
A3,8,41,165,1.856205519055948,0.0000903426759177,2,0.0000451713379588,22137.93182106028
A3,8,41,165,1.8566767370793968,0.0000900007990421,4,0.0000225001997605,44444.0498592204
A3,8,41,165,1.863846474909224,0.0000908020719652,8,0.0000113502589956,88103.7164334448
A3,8,41,165,1.871005294029601,0.0000916176959872,16,5.726105999201536e-6,174638.7510359471
A3,8,41,165,1.8679275000467896,0.0000910543659701,32,2.845448936568573e-6,351438.3924267273
A3,8,41,165,1.8970862069400027,0.000090270179091,64,1.4104715482972097e-6,708982.752050014
A3,8,41,165,1.877472519990988,0.0000905240859137,128,7.072194212014437e-7,1413988.3182240282
A3,8,41,165,1.8683490219991652,0.0000920944799436,256,3.597440622797876e-7,2779754.0108452416
A3,8,41,165,1.880762854940258,0.0000954903289675,512,1.8650454876478765e-7,5361799.519759497
A3,8,41,165,1.8840178420068696,0.0001758346169954,1024,1.717134931595865e-7,5823654.167180813
A3,8,41,165,1.8985779500799251,0.000236453459016,2048,1.154557905351794e-7,8661323.91770597
A3,8,41,165,1.8831213320372624,0.0004017556230537,4096,9.808486890960923e-8,10195252.449402332
A3,8,41,165,1.8863134649582207,0.0006284742349525,8192,7.671804625886127e-8,13034742.785625825
A3,8,41,165,1.92190330196172,0.0012413890069583,16384,7.57683720067348e-8,13198119.12959029
A3B,3,23,84,1.9271875870181248,0.0000417456120485,1,0.0000417456120485,23954.61345343668
A3B,3,23,84,1.8592188069596889,0.0000732169030234,2,0.0000366084515117,27316.096658174803
A3B,3,23,84,1.8542268819874157,0.0000716814210172,4,0.0000179203552543,55802.4651748471
A3B,3,23,84,1.8637304870644584,0.0000725897570373,8,9.073719629668633e-6,110208.38650670536
A3B,3,23,84,1.8624032780062407,0.0000723506399663,16,4.521914997894783e-6,221145.2449826144
A3B,3,23,84,1.866414666059427,0.0000730012760031,32,2.281289875099901e-6,438348.50227273663
A3B,3,23,84,1.8692085979273545,0.0000716196979628,64,1.1190577806701184e-6,893608.9067726032
A3B,3,23,84,1.8696446829708293,0.000070939103025,128,5.542117423829041e-7,1804364.5118386927
A3B,3,23,84,1.872493176953867,0.0000720318310195,256,2.813743399201485e-7,3553984.347982091
A3B,3,23,84,1.867403813987039,0.0000780406859703,512,1.524232147858129e-7,6560680.414759741
A3B,3,23,84,1.874609685968608,0.0000791312359506,1024,7.727659760803363e-8,12940528.322329251
A3B,3,23,84,1.895578081952408,0.0001597575630294,2048,7.800662257295698e-8,12819424.390086029
A3B,3,23,84,1.908730951952748,0.0002566969359759,4096,6.267015038474712e-8,15956559.76347208
A3B,3,23,84,1.914991777040996,0.0004405035059899,8192,5.377240063353384e-8,18596900.79331096
A3B,3,23,84,1.96893278893549,0.0007942719300044,16384,4.847851135281189e-8,20627696.10894822
