system,order,num_pips,num_flat_exponents,jit,run,batch_size,run_per_sample,throughput
A4B2,5,609,15504,0.8933933139778674,0.0002313982690684,2,0.0001156991345342,8643.10700357219
A4B2,5,609,15504,0.8942387520801276,0.0002355729450937,4,0.0000588932362734,16979.878561217516
A4B2,5,609,15504,0.9233477879315616,0.0002378981600049,8,0.0000297372700006,33627.834699655745
A4B2,5,609,15504,0.9197283431421964,0.0002821663129143,16,0.0000176353945571,56704.14669541783
A4B2,5,609,15504,0.9384169038385152,0.0003242370788939,32,0.0000101324087154,98693.21580727791
A4B2,5,609,15504,0.9109825599007308,0.0005094866889994,64,7.960729515616549e-6,125616.62822964929
A4B2,5,609,15504,0.9219133069273084,0.0009228026028722,128,7.209395334939472e-6,138707.88790755023
A4B2,5,609,15504,0.9262764521408826,0.0017037254299502,256,6.6551774607432886e-6,150258.95340863147
A4B2,5,609,15504,0.9241842878982424,0.0021928850819822,512,4.282978675746562e-6,233482.36722791783
A4B2,5,609,15504,0.9540467348415403,0.0042234589371364,1024,4.124471618297321e-6,242455.29913788656
A4B2,5,609,15504,0.9784294948913156,0.0080185678999405,2048,3.91531635739284e-6,255407.20307614875
A4B2,5,609,15504,1.003828278044239,0.0165703726620413,4096,4.045501138193685e-6,247188.1642941521
A4B2,5,609,15504,1.054887767881155,0.0331506916978396,8192,4.046715295146442e-6,247113.9991487373
A4B2,5,609,15504,1.0489403568208218,0.0663121058300603,16384,4.047369740604268e-6,247074.04168384703
A4B2,6,1810,54264,1.4130733700003475,0.000058994396124,1,0.000058994396124,16950.762541877877
A4B2,6,1810,54264,1.0756001009140164,0.0003573627390433,2,0.0001786813695216,5596.554373167628
A4B2,6,1810,54264,1.0856730649247766,0.0003870126511901,4,0.0000967531627975,10335.579438292234
A4B2,6,1810,54264,1.0926463310606778,0.0004645913620479,8,0.0000580739202559,17219.433363409138
A4B2,6,1810,54264,1.1038245409727097,0.0005408668359741,16,0.0000338041772483,29582.14284146735
A4B2,6,1810,54264,1.1022203180473298,0.0008319549090228,32,0.0000259985909069,38463.62303166514
A4B2,6,1810,54264,1.1094181698281318,0.0015726766600273,64,0.0000245730728129,40694.95124248032
A4B2,6,1810,54264,1.1134269798640162,0.0021565578989684,128,0.0000168481085856,59353.84348420507
A4B2,6,1810,54264,1.1417201349977404,0.0040490045631304,256,0.0000158164240747,63225.416521160136
A4B2,6,1810,54264,1.1553064140025526,0.0073742287780623,512,0.0000144027905821,69430.98938334407
A4B2,6,1810,54264,1.227019744925201,0.0144439459079876,1024,0.0000141054159257,70894.75455828987
A4B2,6,1810,54264,1.2010294888168571,0.028919672972057,2048,0.0000141209340683,70816.84505833915
A4B2,6,1810,54264,1.252914265030995,0.0581048923628404,4096,0.000014185764737,70493.20347109866
A4B2,6,1810,54264,1.319405643036589,0.1171376155670732,8192,0.0000142990253377,69934.83656246396
