system,order,num_pips,num_flat_exponents,jit,run,batch_size,run_per_sample,throughput
A2B2,6,291,924,1.9687648490071297,0.0004537137309089,1024,4.430798153407522e-7,2256929.7119322536
A2B2,6,291,924,2.0015638512559235,0.0007779284669086,2048,3.798478842327313e-7,2632632.802522875
A2B2,6,291,924,2.0057708374224603,0.0018298352141864,4096,4.4673711283849125e-7,2238452.931851064
A2B2,6,291,924,2.00769632589072,0.0026153413779102,8192,3.19255539295682e-7,3132287.077010868
A2B2,6,291,924,2.0633533811196685,0.0051930860509164,16384,3.169608185373818e-7,3154964.0886671985
A2B2,7,519,1716,2.0273299301043157,0.0000439345403574,1,0.0000439345403574,22761.134903523376
A2B2,7,519,1716,1.9483143077231944,0.0001509612691588,2,0.0000754806345794,13248.431277397529
A2B2,7,519,1716,1.9462001929059625,0.0001516111139208,4,0.0000379027784802,26383.29009368897
A2B2,7,519,1716,1.9642599876970053,0.0001527002016082,8,0.000019087525201,52390.23862276468
A2B2,7,519,1716,1.967050665058196,0.0001533694318495,16,9.585589490598068e-6,104323.26577106606
A2B2,7,519,1716,1.9782798700034616,0.0001557507240213,32,4.867210125667043e-6,205456.50879680316
A2B2,7,519,1716,1.954541203565896,0.0001950497478246,64,3.047652309760451e-6,328121.4188368493
A2B2,7,519,1716,1.977376185823232,0.0002044580108486,128,1.597328209754778e-6,626045.4137684829
A2B2,7,519,1716,1.969001644756645,0.0002777827861718,256,1.0850890084839194e-6,921583.3836499688
A2B2,7,519,1716,1.96566399326548,0.0004180525830015,512,8.165089511749102e-7,1224726.3163019298
A2B2,7,519,1716,1.969843354076147,0.0007613104903139,1024,7.434672756971849e-7,1345049.113375235
A2B2,7,519,1716,1.9865367827005684,0.0014256770391948,2048,6.961313667943614e-7,1436510.4744596316
A2B2,7,519,1716,2.013517096173018,0.0032027817768976,4096,7.819291447503929e-7,1278888.255686159
A2B2,7,519,1716,2.0157717089168727,0.0051249746680259,8192,6.25607259280514e-7,1598446.9252323897
A2B2,7,519,1716,2.063642716966569,0.0076909374394454,16384,4.694175683255253e-7,2130299.476364152
A2B2,8,882,3003,2.037612054962665,0.0000440309108234,1,0.0000440309108234,22711.31760159765
A2B2,8,882,3003,1.94410484097898,0.0001966918963007,2,0.0000983459481503,10168.187086578222
A2B2,8,882,3003,1.9481217968277635,0.0001971793961711,4,0.0000492948490427,20286.095188812666
A2B2,8,882,3003,1.9661635826341808,0.0001982046817429,8,0.0000247755852178,40362.31601418822
A2B2,8,882,3003,1.967291939072311,0.00019990868913,16,0.0000124942930706,80036.54103092756
A2B2,8,882,3003,1.9689257899299264,0.0002376411999575,32,7.426287498674356e-6,134656.78512695705
A2B2,8,882,3003,1.9581097126938405,0.0001962538082152,64,3.0664657533634453e-6,326108.32157611824
A2B2,8,882,3003,1.971104878000915,0.000286070369184,128,2.234924759250134e-6,447442.3561066645
A2B2,8,882,3003,1.97850556159392,0.0004255648921243,256,1.6623628598608775e-6,601553.381722983
A2B2,8,882,3003,1.9787313719280064,0.0007076926147565,512,1.382212138196337e-6,723477.946956037
A2B2,8,882,3003,1.9876803732477129,0.0013569285017438,1024,1.3251254899842024e-6,754645.5090920647
A2B2,8,882,3003,2.020362389739603,0.0024011342828162,2048,1.1724288490313484e-6,852930.223293458
A2B2,8,882,3003,2.0264465478248894,0.0031569929127581,4096,7.707502228413432e-7,1297437.185698806
A2B2,8,882,3003,2.0160964806564152,0.0066096091810613,8192,8.068370582350326e-7,1239407.6223860043
A2B2,8,882,3003,2.040256594773382,0.012805502727162,16384,7.815858598121394e-7,1279449.9637446846
A2B2C,3,102,286,3.928400711156428,0.000041003187187,1,0.000041003187187,24388.348043262795
A2B2C,3,102,286,2.464874084107578,0.0001158625092357,2,0.0000579312546178,17261.839167756145
A2B2C,3,102,286,1.946582519914955,0.0001169633618555,4,0.0000292408404638,34198.743405977206
A2B2C,3,102,286,1.955942137632519,0.0001163088539615,8,0.0000145386067451,68782.38180084073
A2B2C,3,102,286,1.0239530382677913,0.0001167106162756,16,7.294413517229259e-6,137091.21338377922
A2B2C,3,102,286,0.8449407462030649,0.0001168552981689,32,3.6517280677799136e-6,273842.9536479574
A2B2C,3,102,286,0.8641624823212624,0.0001098942440003,64,1.7170975625049323e-6,582378.0907016037
